modelo,barrio,comercios_barrio,cids_barrio,almacenes_barrio,paquetes,comercios_seleccionados,semilla,total_kms_walk,total_hours_walk,total_kms_drive,total_hours_drive,distance_cost_van,distance_cost_ona,time_cost_van,time_cost_ona,total_cost
M2,AIORA,306,28,118,700,173,1,76.195,16.2484,0.7313,0.0231,0.1346,4.1907,0.5804,227.599,232.5047
M1,AIORA,306,28,118,700,177,2,37.404,7.9964,17.335,0.6072,3.1896,0.0,216.4662,0.0,219.6558
M2,AIORA,306,28,118,700,177,2,75.64,16.28,1.2184,0.0406,0.2242,4.1602,1.0214,228.0416,233.4474
M1,AIORA,306,28,118,700,162,3,48.367,10.3806,18.187,0.6197,3.3464,0.0,276.768,0.0,280.1144
M2,AIORA,306,28,118,700,162,3,79.27,16.7708,0.6726,0.0214,0.1238,4.3598,0.5377,234.9177,239.939
M1,AIORA,306,28,118,700,180,4,47.642,10.1703,17.135,0.5842,3.1528,0.0,270.582,0.0,273.7348
M2,AIORA,306,28,118,700,180,4,62.006,13.1342,0.926,0.0348,0.1704,3.4103,0.8746,183.9775,188.4328
M1,AIORA,306,28,118,700,179,5,47.721,10.3605,18.261,0.625,3.36,0.0,276.396,0.0,279.756
M2,AIORA,306,28,118,700,179,5,60.809,12.7625,1.6519,0.0585,0.3039,3.3445,1.4719,178.7707,183.8911
M1,AIORA,306,28,118,750,182,1,50.518,10.7936,16.641,0.585,3.0619,0.0,286.2856,0.0,289.3475
M2,AIORA,306,28,118,750,182,1,81.341,17.2928,1.7318,0.0522,0.3186,4.4738,1.3142,242.2284,248.335
M1,AIORA,306,28,118,750,185,2,35.22,7.5744,17.963,0.5983,3.3052,0.0,205.626,0.0,208.9312
M2,AIORA,306,28,118,750,185,2,81.279,17.3728,0.7956,0.0291,0.1464,4.4703,0.7329,243.3493,248.6989
M1,AIORA,306,28,118,750,173,3,50.135,10.7589,18.805,0.6253,3.4601,0.0,286.4265,0.0,289.8866
M2,AIORA,306,28,118,750,173,3,83.108,17.6453,1.6428,0.0687,0.3023,4.5709,1.7297,247.1668,253.7697
M1,AIORA,306,28,118,750,189,4,54.294,11.615,15.893,0.5958,2.9243,0.0,307.2246,0.0,310.1489
M2,AIORA,306,28,118,750,189,4,62.568,13.3295,0.4235,0.0222,0.0779,3.4412,0.5579,186.7125,190.7896
M1,AIORA,306,28,118,750,185,5,51.342,11.1236,17.117,0.6253,3.1495,0.0,295.6019,0.0,298.7514
M2,AIORA,306,28,118,750,185,5,65.815,13.7522,0.9151,0.0369,0.1684,3.6198,0.9273,192.6346,197.3501
M1,AIORA,306,28,118,800,191,1,52.655,11.2597,16.442,0.582,3.0253,0.0,297.9359,0.0,300.9612
M2,AIORA,306,28,118,800,191,1,87.564,18.6358,1.2332,0.0408,0.2269,4.816,1.0273,261.0414,267.1117
M1,AIORA,306,28,118,800,194,2,37.52,8.0863,18.539,0.6078,3.4112,0.0,218.744,0.0,222.1552
M2,AIORA,306,28,118,800,194,2,91.319,19.46,0.7166,0.0251,0.1319,5.0225,0.6307,272.5857,278.3708
M1,AIORA,306,28,118,800,180,3,52.149,11.1836,17.561,0.6253,3.2312,0.0,297.1107,0.0,300.3419
M2,AIORA,306,28,118,800,180,3,89.283,18.9833,1.1845,0.0395,0.2179,4.9106,0.9944,265.909,272.032
M1,AIORA,306,28,118,800,196,4,46.993,10.0972,16.017,0.5808,2.9471,0.0,268.6589,0.0,271.606
M2,AIORA,306,28,118,800,196,4,69.901,14.8028,1.078,0.0382,0.1984,3.8446,0.9604,207.35,212.3533
M1,AIORA,306,28,118,800,195,5,47.356,10.2491,18.142,0.6278,3.3381,0.0,273.6632,0.0,277.0014
M2,AIORA,306,28,118,800,195,5,68.076,14.2661,0.9663,0.0356,0.1778,3.7442,0.8967,199.8329,204.6515
M1,AIORA,306,28,118,850,197,1,54.834,11.7514,15.925,0.5703,2.9302,0.0,310.0131,0.0,312.9433
M2,AIORA,306,28,118,850,197,1,93.033,19.7566,1.5083,0.0615,0.2775,5.1168,1.5485,276.7413,283.6841
M1,AIORA,306,28,118,850,204,2,56.348,12.038,18.417,0.625,3.3887,0.0,318.6011,0.0,321.9898
M2,AIORA,306,28,118,850,204,2,98.902,21.1564,0.208,0.0095,0.0383,5.4396,0.2393,296.3476,302.0647
M1,AIORA,306,28,118,850,189,3,48.275,10.3408,18.767,0.6203,3.4531,0.0,275.7804,0.0,279.2336
M2,AIORA,306,28,118,850,189,3,94.552,20.1567,0.5346,0.0175,0.0984,5.2004,0.4409,282.3447,288.0843
M1,AIORA,306,28,118,850,206,4,53.779,11.5278,16.477,0.5845,3.0318,0.0,304.7446,0.0,307.7764
M2,AIORA,306,28,118,850,206,4,69.605,14.8222,1.078,0.0382,0.1984,3.8283,0.9604,207.6222,212.6092
M1,AIORA,306,28,118,850,203,5,51.436,11.1691,17.718,0.6156,3.2601,0.0,296.5031,0.0,299.7632
M2,AIORA,306,28,118,850,203,5,72.445,15.2145,0.8122,0.0273,0.1494,3.9845,0.6865,213.1166,217.9371
M1,AIORA,306,28,118,900,206,1,57.827,12.4211,17.435,0.5767,3.208,0.0,327.0242,0.0,330.2323
M2,AIORA,306,28,118,900,206,1,98.741,20.9589,2.3743,0.1053,0.4369,5.4308,2.6496,293.5813,302.0985
M1,AIORA,306,28,118,900,211,2,57.741,12.3235,17.283,0.6264,3.1801,0.0,325.8186,0.0,328.9987
M2,AIORA,306,28,118,900,211,2,97.523,20.9336,1.5025,0.0615,0.2765,5.3638,1.5481,293.2267,300.415
M1,AIORA,306,28,118,900,196,3,55.333,11.8477,15.823,0.6283,2.9114,0.0,313.8978,0.0,316.8093
M2,AIORA,306,28,118,900,196,3,99.707,21.1947,1.375,0.0477,0.253,5.4839,1.2012,296.8845,303.8226
M1,AIORA,306,28,118,900,216,4,57.222,12.2859,17.85,0.5939,3.2844,0.0,324.0549,0.0,327.3393
M2,AIORA,306,28,118,900,216,4,72.489,15.4208,1.3218,0.0486,0.2432,3.9869,1.2236,216.0073,221.461
M1,AIORA,306,28,118,900,209,5,39.429,8.4989,17.833,0.5997,3.2813,0.0,228.9199,0.0,232.2012
M2,AIORA,306,28,118,900,209,5,75.718,15.9064,0.7285,0.0347,0.134,4.1645,0.8721,222.8089,227.9795
M1,ALBORS,153,14,72,50,19,1,7.612,1.6547,6.334,0.2111,1.1655,0.0,46.9444,0.0,48.1098
M2,ALBORS,153,14,72,50,19,1,9.227,1.9761,1.8831,0.0741,0.3465,0.5075,1.8638,27.6802,30.398
M1,ALBORS,153,14,72,50,16,2,5.346,1.2217,4.13,0.1617,0.7599,0.0,34.8051,0.0,35.565
M2,ALBORS,153,14,72,50,16,2,5.775,1.3708,0.596,0.027,0.1097,0.3176,0.6795,19.2017,20.3085
M1,ALBORS,153,14,72,50,19,3,7.274,1.5581,3.685,0.1536,0.678,0.0,43.066,0.0,43.744
M2,ALBORS,153,14,72,50,19,3,8.43,1.7269,0.1912,0.0102,0.0352,0.4636,0.2564,24.19,24.9453
M1,ALBORS,153,14,72,50,17,4,5.009,1.0897,3.827,0.1925,0.7042,0.0,32.261,0.0,32.9652
M2,ALBORS,153,14,72,50,17,4,6.272,1.3442,0.5138,0.0235,0.0945,0.345,0.5912,18.8284,19.8591
M1,ALBORS,153,14,72,50,18,5,4.847,1.0345,5.337,0.2589,0.982,0.0,32.5403,0.0,33.5223
M2,ALBORS,153,14,72,50,18,5,7.263,1.5889,0.6115,0.0281,0.1125,0.3995,0.7076,22.2565,23.4761
M1,ALBORS,153,14,72,100,34,1,11.31,2.4564,7.346,0.2911,1.3517,0.0,69.1271,0.0,70.4788
M2,ALBORS,153,14,72,100,34,1,12.414,2.7242,1.2506,0.0419,0.2301,0.6828,1.0543,38.1588,40.126
M1,ALBORS,153,14,72,100,31,2,10.86,2.3878,7.43,0.2364,1.3671,0.0,66.024,0.0,67.3912
M2,ALBORS,153,14,72,100,31,2,14.245,3.16,2.0476,0.0854,0.3768,0.7835,2.1499,44.2637,47.5738
M1,ALBORS,153,14,72,100,36,3,11.423,2.463,5.725,0.2614,1.0534,0.0,68.5463,0.0,69.5997
M2,ALBORS,153,14,72,100,36,3,12.788,2.6844,0.4018,0.0148,0.0739,0.7033,0.3719,37.6022,38.7514
M1,ALBORS,153,14,72,100,30,4,8.932,1.9219,5.781,0.2617,1.0637,0.0,54.9394,0.0,56.0031
M2,ALBORS,153,14,72,100,30,4,10.488,2.2711,0.5045,0.0231,0.0928,0.5768,0.5819,31.8127,33.0643
M1,ALBORS,153,14,72,100,33,5,9.553,2.0364,6.421,0.2322,1.1815,0.0,57.0788,0.0,58.2603
M2,ALBORS,153,14,72,100,33,5,12.598,2.6883,0.5945,0.0308,0.1094,0.6929,0.7752,37.6568,39.2343
M1,ALBORS,153,14,72,150,46,1,14.483,3.1536,8.757,0.378,1.6113,0.0,88.8576,0.0,90.4689
M2,ALBORS,153,14,72,150,46,1,15.01,3.3258,2.619,0.1105,0.4819,0.8255,2.7809,46.5866,50.675
M1,ALBORS,153,14,72,150,42,2,14.755,3.1803,4.888,0.2355,0.8994,0.0,85.9419,0.0,86.8413
M2,ALBORS,153,14,72,150,42,2,16.844,3.7045,0.3429,0.0204,0.0631,0.9264,0.514,51.8903,53.3938
M1,ALBORS,153,14,72,150,46,3,16.169,3.465,6.251,0.268,1.1502,0.0,93.9244,0.0,95.0746
M2,ALBORS,153,14,72,150,46,3,18.228,3.9392,0.4224,0.0153,0.0777,1.0025,0.3862,55.1776,56.6441
M1,ALBORS,153,14,72,150,43,4,14.082,3.0283,6.473,0.238,1.191,0.0,82.1822,0.0,83.3732
M2,ALBORS,153,14,72,150,43,4,15.635,3.3194,0.6558,0.0306,0.1207,0.8599,0.771,46.497,48.2486
M1,ALBORS,153,14,72,150,45,5,14.116,2.9734,6.79,0.298,1.2494,0.0,82.3088,0.0,83.5582
M2,ALBORS,153,14,72,150,45,5,20.937,4.422,0.3663,0.0196,0.0674,1.1515,0.4927,61.9405,63.6521
M1,ALBORS,153,14,72,200,56,1,17.884,3.9556,7.05,0.273,1.2972,0.0,106.392,0.0,107.6892
M2,ALBORS,153,14,72,200,56,1,20.139,4.465,0.7087,0.0269,0.1304,1.1076,0.6778,62.5435,64.4593
M1,ALBORS,153,14,72,200,58,2,18.38,3.937,7.577,0.3608,1.3942,0.0,108.1322,0.0,109.5264
M2,ALBORS,153,14,72,200,58,2,22.315,4.855,2.4597,0.1108,0.4526,1.2273,2.7889,68.0064,72.4753
M1,ALBORS,153,14,72,200,52,3,10.194,2.2639,6.932,0.2733,1.2755,0.0,63.8368,0.0,65.1123
M2,ALBORS,153,14,72,200,52,3,19.643,4.2634,0.264,0.0132,0.0486,1.0804,0.3332,59.7189,61.181
M1,ALBORS,153,14,72,200,59,4,17.292,3.7856,8.54,0.2686,1.5714,0.0,102.0033,0.0,103.5746
M2,ALBORS,153,14,72,200,59,4,21.045,4.5072,2.0768,0.0836,0.3821,1.1575,2.1025,63.1351,66.7772
M1,ALBORS,153,14,72,200,59,5,18.481,3.9325,6.473,0.2933,1.191,0.0,106.3215,0.0,107.5126
M2,ALBORS,153,14,72,200,59,5,20.316,4.4406,0.5939,0.0285,0.1093,1.1174,0.7182,62.201,64.1458
M1,ALBORS,153,14,72,250,71,1,19.6,4.4197,8.917,0.298,1.6407,0.0,118.6994,0.0,120.3402
M2,ALBORS,153,14,72,250,71,1,25.813,5.7319,0.7064,0.0288,0.13,1.4197,0.7245,80.2898,82.564
M1,ALBORS,153,14,72,250,70,2,21.958,4.7489,5.968,0.2678,1.0981,0.0,126.2202,0.0,127.3183
M2,ALBORS,153,14,72,250,70,2,23.951,5.2297,0.6173,0.0244,0.1136,1.3173,0.6141,73.2553,75.3003
M1,ALBORS,153,14,72,250,65,3,22.234,4.7953,8.54,0.2686,1.5714,0.0,127.4086,0.0,128.9799
M2,ALBORS,153,14,72,250,65,3,21.425,4.6017,1.7515,0.0727,0.3223,1.1784,1.8284,64.4578,67.7869
M1,ALBORS,153,14,72,250,65,4,19.842,4.2869,6.832,0.3017,1.2571,0.0,115.4492,0.0,116.7063
M2,ALBORS,153,14,72,250,65,4,25.417,5.4747,0.4175,0.019,0.0768,1.3979,0.4785,76.6873,78.6406
M1,ALBORS,153,14,72,250,70,5,22.287,4.7478,6.942,0.2964,1.2773,0.0,126.9112,0.0,128.1886
M2,ALBORS,153,14,72,250,70,5,25.363,5.535,0.5181,0.0272,0.0953,1.395,0.684,77.5315,79.7058
M1,ALBORS,153,14,72,300,77,1,20.187,4.5523,6.477,0.2672,1.1918,0.0,121.2582,0.0,122.45
M2,ALBORS,153,14,72,300,77,1,28.771,6.3228,1.5346,0.061,0.2824,1.5824,1.5336,88.5662,91.9645
M1,ALBORS,153,14,72,300,77,2,14.135,3.1081,5.343,0.2367,0.9831,0.0,84.1539,0.0,85.137
M2,ALBORS,153,14,72,300,77,2,25.374,5.6197,0.3429,0.0204,0.0631,1.3956,0.514,78.7184,80.6911
M1,ALBORS,153,14,72,300,73,3,24.287,5.2586,8.41,0.2686,1.5474,0.0,139.0656,0.0,140.6131
M2,ALBORS,153,14,72,300,73,3,24.051,5.1248,1.6215,0.0657,0.2984,1.3228,1.6538,71.7849,75.0599
M1,ALBORS,153,14,72,300,75,4,24.338,5.3052,6.612,0.2686,1.2166,0.0,140.2385,0.0,141.4551
M2,ALBORS,153,14,72,300,75,4,30.194,6.5514,0.3806,0.0166,0.07,1.6607,0.4167,91.7685,93.9159
M1,ALBORS,153,14,72,300,80,5,25.802,5.6097,6.457,0.265,1.1881,0.0,147.8079,0.0,148.996
M2,ALBORS,153,14,72,300,80,5,29.609,6.5491,0.3752,0.025,0.069,1.6285,0.628,91.737,94.0625
M1,ALBORS,153,14,72,350,91,1,23.274,5.2393,9.074,0.273,1.6696,0.0,138.6895,0.0,140.3591
M2,ALBORS,153,14,72,350,91,1,30.15,6.7172,0.1556,0.0111,0.0286,1.6582,0.2783,94.0916,96.0568
M1,ALBORS,153,14,72,350,84,2,16.686,3.6245,7.46,0.2339,1.3726,0.0,97.0757,0.0,98.4483
M2,ALBORS,153,14,72,350,84,2,29.543,6.5239,2.0103,0.0816,0.3699,1.6249,2.0542,91.3838,95.4327
M1,ALBORS,153,14,72,350,82,3,27.449,5.939,6.505,0.2686,1.1969,0.0,156.1824,0.0,157.3793
